hour,684_command_center,634a_data_center,634b_radar,634c_atc_tower,645_hangar,646_office,692_warehouse2,675a_hospital,675b_residential1,675c_residential1,611_runway,652_residential,670a_residential2,670b_residential2,670c_residential2
3740,456.032,100.266,80.56176088,33.422,32.89233333,102.5631238,32.89233333,245.1172,33.69241829,134.7696731,139.0171232,64.57713505,8.423104575,30.88471676,58.961732
3741,440.583,69.713,56.01302571,23.23766667,32.89233333,101.0814482,32.89233333,236.8133625,28.1416881,112.5667524,129.7214279,53.93823554,7.035422025,25.79654743,49.24795418
3742,385.313,45.249,36.3566824,15.083,32.89233333,36.42962057,32.89233333,207.1057375,22.6500536,90.60021438,100.5620524,43.41260274,5.662513399,20.76254913,39.63759379
3743,384.585,54.20366667,43.55158112,18.06788889,32.89233333,33.21447377,32.89233333,206.7144375,18.53253176,74.13012702,74.00969689,35.52068586,4.633132939,16.98815411,32.43193057
3744,375.814,48.37,38.86434458,16.12333333,32.89233333,33.21447377,32.89233333,202.000025,16.22783615,64.91134458,66.9463769,31.10335262,4.056959036,14.87551647,28.39871325
3745,372.723,45.50866667,36.56531947,15.16955556,32.89233333,33.21447377,32.89233333,200.3386125,15.52123883,62.0849553,63.6088467,29.74904109,3.880309706,14.22780226,27.16216794
3746,371.026,45.03566667,36.18527326,15.01188889,32.89233333,33.21447377,32.89233333,199.426475,14.93887977,59.75551907,59.76568702,28.63285289,3.734719943,13.69397312,26.1430396
3747,370.819,45.01933333,36.17214975,15.00644444,32.89233333,33.21447377,32.89233333,199.3152125,14.60039516,58.40158064,59.04926121,27.98409072,3.65009879,13.38369557,25.55069153
3748,440.725,54.28366667,43.61585955,18.09455556,32.89233333,33.21447377,32.89233333,236.8896875,15.72164327,62.88657306,60.01591963,30.13314959,3.930410816,14.41150633,27.51287571
3749,445.98,54.28366667,43.61585955,18.09455556,32.89233333,36.42962057,32.89233333,239.71425,18.69686874,74.78747496,69.53931251,35.83566509,4.674217185,17.13879635,32.7195203
3750,583.063,72.241,58.04422404,24.08033333,31.40833333,77.09730823,31.40833333,313.3963625,20.86498253,83.4599301,97.98836544,39.99121651,5.216245631,19.12623398,36.51371942
3751,657.532,73.54133333,59.08901632,24.51377778,49.39366667,89.98461907,49.39366667,353.42345,22.40960396,89.63841582,115.5853983,42.95174091,5.602400989,20.54213696,39.21680692
3752,679.373,98.40166667,79.06380568,32.80055556,78.59466667,164.6096967,78.59466667,365.1629875,27.03613701,108.144548,108.092974,51.81926261,6.759034253,24.78312559,47.31323977
3753,696.564,116.5286667,93.62849402,38.84288889,96.57133333,165.6623099,96.57133333,374.40315,29.60759259,118.4303704,109.735683,56.74788581,7.401898148,27.14029321,51.81328703
3754,703.09,117.452,94.37037419,39.15066667,97.73,169.9493703,97.73,377.910875,31.46897255,125.8758902,91.96963748,60.3155307,7.86724314,28.84655817,55.07070195
3755,708.207,124.8306667,100.2989879,41.61022222,102.026,177.9236945,102.026,380.6612625,34.57944203,138.3177681,94.37384231,66.27726389,8.64486051,31.69782186,60.51402354
3756,689.43,126.4876667,101.6303548,42.16255556,102.1936667,177.8488684,102.1936667,370.568625,36.75902534,147.0361013,96.75457316,70.45479856,9.189756338,33.69577322,64.32829434
3757,704.898,129.5866667,104.1203404,43.19555556,119.8763333,184.9036036,119.8763333,378.882675,38.3786535,153.514614,99.18976364,73.55908586,9.594663375,35.18043238,67.16264363
3758,707.618,130.5516667,104.895699,43.51722222,127.3386667,186.2552243,127.3386667,380.344675,40.44755504,161.7902201,101.1493713,77.5244805,10.11188876,37.07692545,70.78322134
3759,712.74,130.302,104.6950967,43.434,134.1946667,193.4103215,134.1946667,383.09775,43.8594428,175.4377712,103.1869126,84.06393202,10.9648607,40.20448923,76.75402488
3760,719.896,129.924,104.3913811,43.308,138.2623333,200.6408387,138.2623333,386.9441,50.17267305,200.6906922,107.6033068,96.16429002,12.54316826,45.99161696,87.80217784
3761,724.531,129.4296667,103.994194,43.14322222,62.02566667,184.4216879,62.02566667,389.4354125,53.68903511,214.7561404,118.5581429,102.9039839,13.42225878,49.21494885,93.95581145
3762,553.721,121.713,97.79400396,40.571,30.20233333,134.9363978,30.20233333,297.6250375,53.22909489,212.9163796,130.5425477,102.0224319,13.30727372,48.79333698,93.15091603
3763,550.635,116.1013333,93.28514003,38.70044444,24.349,125.4073536,24.349,295.9663125,48.90401576,195.616063,135.2626952,93.73269687,12.22600394,44.82868111,85.58202758
3764,473.988,109.6956667,88.13831279,36.56522222,35.722,112.932477,35.722,254.76855,47.39935037,189.5974015,155.4935084,90.84875485,11.8498376,43.4494045,82.94886311
3765,454.695,78.91066667,63.40317015,26.30355556,32.89233333,104.1668371,32.89233333,244.3985625,39.38968362,157.5587345,143.7480687,75.4968936,9.847420905,36.10720999,68.93194632
3766,396.609,45.99966667,36.95982832,15.33322222,32.89233333,36.42962057,32.89233333,213.1773375,30.80118965,123.2047586,110.7699465,59.03561348,7.700297415,28.23442384,53.90208188
3767,392.631,54.59666667,43.8673489,18.19888889,32.89233333,41.7589016,32.89233333,211.0391625,24.12175529,96.48702114,80.97395669,46.23336429,6.030438821,22.11160901,42.21307175
3768,382.202,48.52633333,38.98995534,16.17544444,32.89233333,33.21447377,32.89233333,205.433575,19.47065997,77.88263988,70.7017439,37.31876494,4.867664993,17.84810497,34.07365495
3769,380.178,45.57833333,36.62129526,15.19277778,32.89233333,33.21447377,32.89233333,204.345675,17.97275499,71.89101996,66.41727343,34.44778039,4.493188748,16.47502541,31.45232123
3770,379.735,44.90733333,36.08215995,14.96911111,32.89233333,33.21447377,32.89233333,204.1075625,16.91656029,67.66624116,62.10416471,32.42340721,4.229140073,15.50684693,29.60398051
3771,380.273,44.73,35.9396761,14.91,32.89233333,33.21447377,32.89233333,204.3967375,15.61934514,62.47738056,60.20746729,29.93707818,3.904836285,14.31773305,27.333854
3772,447.932,47.39466667,38.08068341,15.79822222,32.89233333,33.21447377,32.89233333,240.76345,15.99587715,63.9835086,60.27882818,30.65876455,3.998969288,14.66288739,27.99278501
3773,452.061,47.20833333,37.93096823,15.73611111,32.89233333,36.42962057,32.89233333,242.9827875,18.53360201,74.13440802,69.17311845,35.52273718,4.633400501,16.98913517,32.43380351
3774,589.314,66.11,53.11808601,22.03666667,31.40833333,74.96803064,31.40833333,316.756275,20.4948185,81.97927398,97.07616666,39.28173546,5.123704624,18.78691695,35.86593237
3775,664.531,69.172,55.57834284,23.05733333,49.15066667,86.84786151,49.15066667,357.1854125,23.44107587,93.76430346,115.639858,44.92872874,5.860268966,21.48765288,41.02188276
3776,688.666,98.90766667,79.47036673,32.96922222,78.50933333,169.0666005,78.50933333,370.157975,29.1719114,116.6876456,109.1939036,55.91283016,7.292977849,26.74091878,51.05084494
3777,709.884,117.7396667,94.60150873,39.24655556,96.751,172.6083692,96.751,381.56265,32.4240464,129.6961856,110.7427167,62.14608892,8.106011603,29.72204253,56.74208119
3778,721.582,120.2573333,96.62440437,40.08577778,103.5163333,177.4426696,103.5163333,387.850325,34.94027705,139.7611082,94.3625748,66.96886433,8.735069265,32.02858729,61.14548483
3779,734.348,127.8293333,102.7083576,42.60977778,114.353,182.4949159,114.353,394.71205,37.41330524,149.6532209,96.32312144,71.70883504,9.353326313,34.2955298,65.47328416
3780,725.123,127.8516667,102.726302,42.61722222,110.867,181.8838361,110.867,389.7536125,39.01793205,156.0717282,98.64000307,74.78436976,9.754483013,35.76643771,68.28138109
3781,749.35,130.519,104.8694519,43.50633333,123.317,188.8762162,123.317,402.775625,39.99508874,159.9803549,100.7784825,76.65725342,9.998772188,36.66216467,69.99140531
3782,756.472,129.6123333,104.1409631,43.20411111,125.6406667,189.2830089,125.6406667,406.6037,41.2337255,164.934902,102.7864466,79.03130721,10.30843138,37.7975817,72.1590196
3783,762.64,128.518,103.2616878,42.83933333,127.0876667,190.7727015,127.0876667,409.919,42.41597789,169.6639115,102.5179042,81.29729096,10.60399448,38.88131306,74.22796133
3784,769.455,128.085,102.9137808,42.695,127.1013333,193.6618203,127.1013333,413.5820625,46.76372849,187.0549139,105.085488,89.63047961,11.69093213,42.86675111,81.83652488
3785,770.024,127.62,102.5401624,42.54,48.77366667,173.9772116,48.77366667,413.8879,48.59294741,194.3717896,114.2896347,93.13648253,12.14823686,44.54353512,85.03765797
3786,565.878,119.2413333,95.80806834,39.74711111,22.26,126.3097207,22.26,304.159425,48.83059656,195.3223862,125.8008041,93.59197675,12.20764914,44.76138018,85.45354401
3787,562.27,114.8983333,92.31855317,38.29944444,16.106,116.6280549,16.106,302.220125,44.34485498,177.3794199,129.4345759,84.99430537,11.08621375,40.64945039,77.60349621
3788,486.005,108.8233333,87.43741004,36.27444444,32.89233333,106.9921162,32.89233333,261.2276875,43.88500395,175.5400158,150.7226571,84.11292423,10.97125099,40.22792029,76.79875691
3789,469.347,80.31233333,64.52938177,26.77077778,32.89233333,103.6386005,32.89233333,252.2740125,38.44877276,153.795091,142.7264812,73.6934811,9.612193193,35.24470836,67.28535233
3790,411.994,46.23133333,37.14596793,15.41044444,32.89233333,36.42962057,32.89233333,221.446775,31.84636076,127.385443,112.48073,61.03885813,7.961590193,29.19249736,55.73113132
3791,412.456,54.87066667,44.08750252,18.29022222,32.89233333,42.29040444,32.89233333,221.6951,25.4864319,101.9457276,82.98614608,48.84899447,6.371607975,23.36256258,44.60125583
3792,406.108,48.74866667,39.16859581,16.24955556,32.89233333,33.21447377,32.89233333,218.28305,20.13805044,80.55220176,71.78201637,38.59793002,5.03451261,18.45987957,35.24158827
3793,405.655,45.74833333,36.75788692,15.24944444,32.89233333,33.21447377,32.89233333,218.0395625,18.20940525,72.837621,66.96327816,34.90136005,4.552351313,16.69195481,31.86645919
3794,404.883,44.986,36.14536707,14.99533333,32.89233333,33.21447377,32.89233333,217.6246125,17.11152428,68.4460971,62.45862178,32.7970882,4.277881069,15.68556392,29.94516748
3795,405.045,44.865,36.04814595,14.955,32.89233333,33.21447377,32.89233333,217.7116875,16.10300925,64.412037,60.84830689,30.86410106,4.025752313,14.76109181,28.18026619
3796,471.039,47.45233333,38.12701744,15.81744444,32.89233333,33.21447377,32.89233333,253.1834625,16.44274248,65.77096992,60.74126555,31.51525642,4.11068562,15.07251394,28.77479934
3797,473.534,46.833,37.62939528,15.611,32.89233333,43.91430893,32.89233333,254.524525,17.74759209,70.99036836,67.9041152,34.01621816,4.436898023,16.26862608,31.05828616
3798,610.963,64.68366667,51.9720552,21.56122222,31.40833333,71.23444586,31.40833333,328.3926125,18.77644188,75.10576752,94.43299673,35.98818027,4.69411047,17.21173839,32.85877329
3799,684.791,68.065,54.68889009,22.68833333,49.15066667,84.61851885,49.15066667,368.0751625,21.71601018,86.86404072,112.8943415,41.62235284,5.429002545,19.90634267,38.00301782
3800,707.193,98.221,78.91864356,32.74033333,77.75266667,165.1118036,77.75266667,380.1162375,27.48202128,109.9280851,106.9183362,52.67387411,6.87050532,25.19185284,48.09353724
3801,727.541,117.03,94.03130548,39.01,96.381,169.0900579,96.381,391.0532875,30.86437011,123.4574804,108.7197292,59.15670937,7.716092528,28.29233927,54.01264769
3802,736.811,119.105,95.69852721,39.70166667,100.2353333,174.3017551,100.2353333,396.0359125,33.12618434,132.5047373,91.78935733,63.49185331,8.281546088,30.36566897,57.97082259
3803,745.752,126.7703333,101.8574719,42.25677778,110.293,179.150605,110.293,400.8417,35.45847458,141.8338983,93.63769836,67.96207626,8.864618648,32.50360169,62.05233051
3804,732.256,126.0976667,101.3169975,42.03255556,106.1973333,175.8059971,106.1973333,393.5876,36.18481802,144.7392721,94.84379135,69.35423454,9.046204508,33.16941651,63.32343153
3805,753.944,128.734,103.4352395,42.91133333,121.279,182.2787516,121.279,405.2449,37.3433822,149.3735288,96.90480662,71.57481587,9.335845553,34.23143368,65.35091884
3806,761.764,127.706,102.6092617,42.56866667,127.9423333,186.1201216,127.9423333,409.44815,40.21402635,160.8561054,100.24844,77.07688383,10.05350659,36.86285749,70.37454611
3807,774.382,128.3846667,103.1545571,42.79488889,132.8263333,193.981019,132.8263333,416.230325,43.65841404,174.6336562,102.970952,83.67862692,10.91460351,40.02021287,76.40222454
3808,784.919,130.1366667,104.5622546,43.37888889,135.2423333,200.6179751,135.2423333,421.8939625,50.14090445,200.5636178,108.3014229,96.10340019,12.53522612,45.96249574,87.74658277
3809,786.442,128.86,103.536478,42.95333333,57.30866667,181.7231975,57.30866667,422.712575,52.56118712,210.2447485,117.798525,100.7422753,13.14029678,48.18108819,91.98207743
3810,570.814,119.41,95.94358871,39.80333333,25.017,124.7526252,25.017,306.812525,49.00775873,196.0310349,125.5468156,93.93153755,12.25193969,44.92377883,85.76357777
3811,567.096,114.2856667,91.8262876,38.09522222,16.729,114.0857491,16.729,304.8141,43.55850615,174.2340246,127.9092368,83.48713678,10.88962654,39.92863064,76.22738576
3812,490.341,107.984,86.76302222,35.99466667,32.89233333,103.9741302,32.89233333,263.5582875,43.4380316,173.7521264,149.3029509,83.25622722,10.8595079,39.81819563,76.01655528
3813,470.365,79.931,64.22298794,26.64366667,32.89233333,101.5096198,32.89233333,252.8211875,38.59448738,154.3779495,142.1156883,73.97276747,9.648621848,35.37828009,67.54035291
3814,412.95,46.36333333,37.25202734,15.45444444,32.89233333,39.65664454,32.89233333,221.960625,32.99723697,131.9889479,113.4727403,63.24470419,8.249309243,30.24746722,57.7451647
3815,411.236,55.2,44.35211538,18.4,32.89233333,39.01824727,32.89233333,221.03935,27.40590861,109.6236344,85.14011831,52.52799151,6.851477153,25.12208289,47.96034007
3816,403.436,49.51066667,39.78084784,16.50355556,32.89233333,42.04662576,32.89233333,216.84685,23.20487154,92.81948616,75.53315806,44.47600379,5.801217885,21.27113225,40.6085252
3817,401.471,46.538,37.39236858,15.51266667,32.89233333,33.21447377,32.89233333,215.7906625,21.61856385,86.4742554,71.12005019,41.43558072,5.404640963,19.81701686,37.83248674
3818,401.853,45.63833333,36.66950408,15.21277778,32.89233333,48.76434661,32.89233333,215.9959875,20.18087831,80.72351322,66.35483265,38.68001676,5.045219576,18.49913845,35.31653703
3819,402.144,45.29466667,36.39337468,15.09822222,32.89233333,33.21447377,32.89233333,216.1524,18.22390715,72.89562858,63.54969228,34.92915535,4.555976786,16.70524822,31.8918375
3820,468.678,54.267,43.60246821,18.089,32.89233333,33.21447377,32.89233333,251.914425,17.69600601,70.78402404,62.43233092,33.91734484,4.424001503,16.22133884,30.96801052
3821,470.898,53.95866667,43.35472844,17.98622222,32.89233333,43.91015193,32.89233333,253.107675,19.41561341,77.66245362,70.26888375,37.21325904,4.853903351,17.79764562,33.97732346
3822,607.31,73.75233333,59.25855067,24.58411111,31.40833333,72.12523275,31.40833333,326.429125,20.78947635,83.1579054,97.33672781,39.84649633,5.197369088,19.05701999,36.38158361
3823,681.611,73.56533333,59.10829985,24.52177778,49.15066667,86.26677152,49.15066667,366.3659125,23.22520631,92.90082522,115.4764791,44.51497875,5.806301576,21.28977245,40.64411103
3824,704.072,98.85866667,79.4309962,32.95288889,78.159,167.9127345,78.159,378.4387,28.01661149,112.0664459,108.805644,53.69850534,7.004152871,25.68189386,49.0290701
3825,721.525,119.2046667,95.77860744,39.73488889,96.859,174.6693531,96.859,387.8196875,32.96857209,131.8742884,112.5070209,63.18976317,8.242143023,30.22119108,57.69500116
3826,727.593,123.6343333,99.33775752,41.21144444,108.438,182.1629493,108.438,391.0812375,37.38346308,149.5338523,97.13907692,71.65163757,9.34586577,34.26817449,65.42106039
3827,732.881,129.3053333,103.8942946,43.10177778,118.4473333,186.402501,118.4473333,393.9235375,39.28107101,157.124284,98.64469787,75.28871944,9.820267755,36.00764842,68.74187427
3828,721.781,128.878,103.5509407,42.95933333,113.7253333,183.4293513,113.7253333,387.9572875,40.25945849,161.0378339,99.80806822,77.1639621,10.06486463,36.90450361,70.45405238
3829,744.101,130.5853333,104.9227494,43.52844444,126.8306667,187.5994217,126.8306667,399.9542875,40.26686106,161.0674442,100.3836502,77.17815036,10.06671527,36.91128931,70.46700688
3830,747.08,128.8186667,103.5032675,42.93955556,129.8706667,187.5712134,129.8706667,401.5555,40.91414865,163.6565946,100.9179179,78.41878492,10.22853716,37.50463626,71.59976014
3831,751.921,128.86,103.536478,42.95333333,135.7893333,194.0065548,135.7893333,404.1575375,43.86859344,175.4743738,102.5610964,84.08147075,10.96714836,40.21287732,76.77003849
3832,761.57,129.208,103.8160892,43.06933333,139.9273333,201.0731672,139.9273333,409.343875,50.15763603,200.6305441,107.4249046,96.13546906,12.53940901,45.97783303,87.77586307
3833,766.644,128.091,102.9186016,42.697,62.31933333,181.53732,62.31933333,412.07115,52.60067937,210.4027175,117.1863236,100.8179688,13.15016984,48.21728942,92.05118888
3834,560.885,120.0546667,96.46156574,40.01822222,30.175,130.9507204,30.175,301.4756875,51.7112654,206.8450616,128.3815332,99.11325868,12.92781635,47.40199328,90.49471443
3835,554.885,114.444,91.95350529,38.148,25.30066667,120.7467566,25.30066667,298.2506875,47.43302759,189.7321103,132.5843143,90.91330286,11.8582569,43.48027529,83.0077983
3836,476.456,108.4216667,87.11467882,36.14055556,36.22166667,109.4688007,36.22166667,256.0951,46.68151541,186.7260616,153.6916458,89.47290452,11.67037886,42.79138912,81.69265197
3837,456.344,80.426,64.62071071,26.80866667,32.89233333,105.36257,32.89233333,245.2849,41.15643557,164.6257423,145.7719951,78.88316817,10.2891089,37.7267326,72.02376221
3838,396.179,46.43166667,37.30693183,15.47722222,32.89233333,42.86377426,32.89233333,212.9462125,34.01502752,136.0601101,115.0788299,65.19546939,8.503756883,31.18044189,59.52629815
3839,391.756,55.20833333,44.35881104,18.40277778,32.89233333,36.12794074,32.89233333,210.56885,27.57149423,110.2859769,85.63823612,52.84536394,6.892873556,25.27386971,48.25011489
